x,y
2.3273844733401345,120.412255336563
2.1162117634333404,116.011988293968
1.4716097050280517,95.352409692964
2.1380205089598556,93.071434520829
2.0740041869768384,115.204257508724
1.7701201993571498,82.422904415063
3.331774912720047,77.946316616285
3.4697218838540924,76.464669343678
2.5732982758569767,71.589436314678
0,0.013592640468
0,0.001624378598
0,0.00230159225
0,0.001184864725
0,0.000360825052
0,0.06272105734
0,0.055161069598
3.106194070301042,12.985730598386
2.4728735576763583,75.234336108669
2.726172911941885,75.895272009788
2.683039311312469,75.89055542896
2.6180294052852746,75.52296633072
0,0.000019825699
0,0.030077545219
3.4178773657601265,74.718416418019
2.74790715839992,0.834679060502
2.5644710407894302,1.112920493002
3.1841924878707792,73.841244644748
3.123018859281636,18.710935047276
3.1442285156540404,74.022472670594
0,0.010469019839
2.1814922204234275,73.910751324109
3.588747314033469,72.625435855164
2.601818373205201,74.191850828304
3.1443720705629574,73.507713844672
3.3008496302084294,73.325135880477
1.7506205996445534,0.061348268269
3.034495608037527,71.57334264158
2.330641336967146,72.771001834607
2.5401046577327033,71.847878302985
3.475232067699572,70.133428040924
3.527854062527994,71.141488699152
3.3963797848084933,65.997658251843
2.2303616476792136,70.888502268399
2.5013432235894637,70.943091324892
2.5450782601671196,69.960041402942
2.8538086928910134,70.537013255154
2.803157289405888,70.324793620984
2.806711058970537,70.335186551868
2.881107479058646,33.527545806574
2.731651683835289,70.198688815841
2.7769954772075707,70.188563822574
2.855403558175914,70.077513164519
2.813574520662982,70.047534453393
2.8184752449945503,70.049978336823
2.5670320082379177,70.043180366844
2.7950660137519305,70.039282367424
0,70.045041024627
2.814580095187977,70.024325377972
2.8387152529747834,70.02064469399
2.6776504122233593,70.026096174571
2.8565894051120506,70.028121327331
2.8082749089288805,70.018847642408
2.7017186421448307,70.025629707487
2.7165958212673678,70.021149508108
2.5324706187945782,70.017452130421
0,70.00000128854
2.697917789118888,70.018899873952
1.9302757100208956,69.195792561678
2.382670426472471,68.853398306875
2.3950829736360393,65.402586845308
3.2835731147030445,67.876409946834
3.462486548320974,67.966953994894
3.7080332001336926,68.224874677785
3.6104692682179493,66.318619206772
3.2493470121118344,68.009521935132
2.132044202543624,71.587256739107
0,61.51980342487
2.5704915373741644,66.718782968069
2.634498702432952,68.825227541544
2.9621490056504585,64.864128392762
2.678591833486504,65.059669501433
3.428241768198705,64.25830324394
2.4278427837256484,63.871577227221
3.339726395441839,64.007400872959
2.926831672253529,63.613305445171
0,0.000002419563
2.5230492782389033,66.408562807944
2.6840914882292024,63.660761096148
3.3122445296665832,67.458751494509
2.393892122589298,59.985665883403
1.437168259063143,58.308965458355
2.451962697500289,61.618925180594
3.3621494525312867,59.66581088354
2.4328428011685594,63.000547543682
2.196793960770601,60.86079313191
3.6303663041748515,59.73155851295
1.4150548569781778,61.433924139148
2.4995225359841835,61.659570840568
2.496918157134199,60.13011924541
1.9147714913236644,61.019936948917
3.2011527700627944,59.470581543895
3.3483891656433227,59.294408535952
3.0184408304551913,57.48931344899
2.8538421319532965,58.061893930684
3.3502120980578547,58.917382559211
2.6506141465379516,58.776390977302
2.126707137789899,58.675910070021
3.160080332460946,59.647887686498
2.378386196446074,80.558017280632
3.2210277117777406,59.129807854658
3.334901434274739,57.459482302088
2.873756495096935,57.692004140335
2.07527946370248,35.155321058325
2.974136792600636,50.263112909977
3.0542526924650724,56.92501582578
2.1712408247718993,56.202802942384
2.7047820118983683,55.698707630943
2.6832352066185425,61.666025139276
0,57.000082283388
3.14880580042024,56.62130379939
3.403569575287773,52.520560979998
3.421367393595822,56.085815201863
3.405932639102316,56.556707563396
3.1147671171855364,55.921476758622
3.407777326225069,53.301970839334
3.330952277856833,56.074440418831
3.0425891781336634,56.245207041827
3.463977557239655,56.133344288915
3.0648693631675665,55.608097907398
2.227560085154006,55.979743799937
1.3126826117919852,54.361399059488
3.5033564504120966,51.142537798368
0,54.629253936859
2.481013005026972,51.677042756123
2.097004044025762,54.721374848727
3.694197728874251,54.044985245319
3.4625782475827482,53.679314012584
2.3501571692485212,52.915201317624
2.3028178121340903,52.588461187997
3.660581884144636,50.630566931912
3.2751632860863484,52.162245449902
2.5705903856885035,54.085451631079
3.2855792060108544,51.27460141494
3.444298268286086,49.708095716437
3.2251405601039664,50.385566009939
1.9151830945889063,50.333693605829
2.778238477406727,50.639154112651
3.071532378169149,51.415248455567
2.506264982065493,50.385475299401
0,50.006984890733
0,50.000384777198
0,50.000222190313
0,50.000194057692
0,50.000075643364
0,49.999974616946
3.390946542472152,48.754177873631
3.4623756721876426,49.435928970305
3.693999759532302,48.648771089581
3.225958717130056,49.201546147955
2.168926259631555,49.224998390668
2.7936083509718292,49.704230820197
2.9502558743301557,47.889740183712
2.453290396708066,49.27079244214
3.550660924229613,48.005326666789
2.560659711998823,42.644493030741
3.236717503393693,48.164502434197
3.3549650935338633,47.625121993153
2.479821868255317,46.713962446779
3.539315846406655,51.646624619236
2.8337055787454104,46.248161830536
2.448292543130216,46.870928383209
3.463771834730434,44.463114698077
3.3442706330771177,45.255179651768
2.587958657516304,45.326253654074
2.8198052231140216,45.245982426753
3.2449488169002976,45.481372675955
2.43977771333792,45.086174390182
3.1845245808727722,45.222373117088
3.2592608872773976,16.085806960961
3.118012298652268,46.234078579743
2.8186934933014154,41.787135716085
3.6079095107728736,44.005416046983
2.71282900789637,43.126283551356
2.3911424592256196,42.822848555102
3.280130966616365,44.140763780874
2.979434409846661,42.494734634867
2.7806419177325594,42.683226476317
1.7026255012737648,40.824422294082
0,4.7239945542
2.203118198589229,40.904728902838
1.0242227067925729,16.923232340027
3.29849070154273,41.079170968685
3.316454478828405,41.470118349809
2.5828110442415717,41.113143748817
3.096854464086033,40.799045364356
3.2736445563098644,40.877660042195
3.133498459210567,40.652842053173
0,40.720163472387
3.6632596509198705,40.170432568246
3.620034557635186,40.022108889946
3.827714064169141,38.044159901075
0,1.306911550737
3.2754542528102806,38.274990369308
2.471580446355513,38.267589962896
3.502942806170126,38.750891962947
3.256164891113673,36.722910324377
2.9192856033271175,33.08612741183
3.5874102605245612,37.633566162817
3.5922262583513977,36.63808742221
3.5911187379850418,36.576114483496
3.283365709994171,36.062257233143
2.359373660447894,35.788687276867
2.0036315618498133,36.718664864637
3.3108847629944025,36.248702974282
3.7653493923902825,36.07690511844
3.1838471645627107,35.610998457675
3.6390023253811976,35.712396335576
0,0.016522963753
0,0.020252261879
0,0.021828605568
3.3383878008951973,35.715001708763
2.9237128776426338,35.625901815356
0,0.028049996408
0,0.023065855102
3.1350518089740955,35.803557978574
0,0.023066583306
0,0.026497732149
0,0.019642187871
0,0.023380094741
3.1547783223251717,35.450118489796
3.7285745402270583,35.270444832364
3.753144707839058,33.786279075739
3.1696381386616466,35.238239729428
2.848973991759591,35.448324965794
3.1215885274715416,35.410874964144
1.9009026925758128,35.010980807741
3.1026766224318343,34.835532050763
3.0334505612373563,35.024284136692
3.0489260987019806,35.040446114785
0,0.019327747695
2.715843640273804,35.017335801301
2.969984719607618,35.014294903783
2.8725936623619712,35.011731457454
2.887169417982416,35.012047357624
2.916347259070118,35.011224730402
0,0.020884381345
0,0.019950401124
2.165979880929385,33.557009239414
3.059702060670427,34.624607657843
2.9997031138140255,34.481112475703
3.5163794925584315,33.8639740354
3.0450918394698117,36.554105227281
0,0.02243883187
3.6245314858301834,33.098447856851
3.4279672920199817,33.074512320901
2.4639179526816624,33.293501090655
2.4363421907286136,33.24013177831
3.6102872341817664,31.60290551144
3.337545416512853,33.509571209216
2.502903202289967,33.144862204664
2.4500342951543352,33.098102109091
2.4126805271583467,33.093832725939
3.2913126612457093,33.025517625223
3.7003977833041573,30.604559901127
3.0612370125046393,32.685460347903
3.2196308169297287,32.756476217323
2.4409358225432656,32.091874167754
0,28.263318602786
2.4471945923163876,32.206229700286
2.5476113390414077,32.114132200472
2.62391901433364,32.114981009731
2.3570249791219453,32.063212391228
2.707803234767541,0.071223382625
2.5836718768954667,32.065960436551
2.6021267186601964,0.054277644965
2.573916966701562,0.035030899672
2.5645641549774045,32.005989749808
2.608359363617946,32.002490228596
3.198647532503519,30.73008550565
3.5420586448201083,31.629426381584
3.1357841848600985,29.969739213571
3.0763218300526725,36.356493270713
3.698354999341545,31.508147570337
2.9830229128474626,32.942961884883
3.426047239542298,23.06200457501
3.5954504255135555,30.662976627102
3.881749241494164,30.554811518121
3.1926178406402497,30.558287864317
2.8633055704279466,28.830920823788
1.9106294834058541,30.48854015854
3.5457286439450186,30.063787144284
3.628420861918466,29.066888183665
3.6180911527699524,30.010434652464
2.9148602968689152,29.190978888439
3.3208558203509626,21.530225461936
3.5818562224221338,29.119763819288
2.2291867282109337,29.591208878361
0,0.017456128359
2.9579147375666968,28.599306036648
3.4724318220325863,27.62782804541
3.0939577640336937,27.670380971633
3.7565256359356103,26.498928470918
0,27.062886979739
3.2422488815519355,27.339172908494
3.2109881549730197,28.08315414945
3.7602306875478257,27.876618953762
3.627991255397968,26.957899957995
3.2261521164331435,26.816153697371
3.5838831397012996,26.943051709128
3.356399835496737,26.763978959801
2.8419067344757614,26.348591882843
0,26.505966896268
